"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63240,-8.81947,-5.59386,-3.67564,-5.81412,7.60053,1.75831,1.68773,1.55163,3.15927,1.95245,-32.00485,-17.06087,-49.06572
63270,-7.82363,-3.75846,-5.14428,-8.09826,4.0666,3.92103,1.49362,1.45807,7.19582,2.25943,-32.95969,-15.38373,-48.34342
63300,-5.97547,-2.58408,-4.95022,-8.45009,2.06858,1.81078,1.10082,3.28707,2.64968,1.54343,-30.67829,-12.16898,-42.84727
63330,-7.65176,-3.29188,-6.06067,-9.64718,3.37159,1.17436,1.84947,2.84179,8.88632,2.69818,-32.8609,-16.68938,-49.55028
63360,-7.6121,-3.91764,-6.16094,-9.85628,2.62722,1.10647,1.20668,2.90785,3.56666,1.84934,-30.8453,-16.28995,-47.13525
63390,-7.13827,-4.06543,-5.54037,-9.5687,2.63681,2.35661,1.20216,3.20164,2.26488,4.7173,-32.17372,-15.97777,-48.15149
63420,-7.31382,-3.02069,-4.05226,-7.39611,4.87921,4.73295,1.11927,1.23403,9.99926,7.56939,-34.44433,-14.52114,-48.96547
63450,-4.16432,-0.0096289,-4.96022,-8.50589,2.41013,1.11309,1.39822,1.14495,7.313,2.76387,-31.26145,-11.06173,-42.32318
63480,-5.41788,-0.573259,-6.03607,-10.2623,2.74603,2.10198,1.6972,1.33073,7.67244,2.28825,-32.20416,-14.47758,-46.68174
63510,-6.81931,-3.88573,-5.94147,-10.6158,2.58663,2.37649,1.46074,1.10107,4.81342,6.6289,-32.40987,-15.02901,-47.43888
63540,-5.46964,-2.44721,-6.29566,-7.10763,3.9944,9.66396,1.30527,1.51356,1.70394,6.8488,-33.44155,-16.47606,-49.9176
63570,-7.46498,-1.88002,-5.96707,-11.0656,2.22466,2.94159,1.10447,1.25646,5.60035,3.09042,-31.78838,-15.09684,-46.88522
63600,-5.22312,-1.64722,-4.88892,-8.71122,3.5752,7.11943,1.20064,2.10922,1.62971,1.82498,-31.96468,-14.01859,-45.98327
63630,-2.49029,0.0875139,-5.12319,-7.68139,4.29371,8.32955,1.13396,1.1322,3.28084,4.34376,-33.3221,-11.94134,-45.26344
