"","Compound","Che.type","Cell.type","Addition.Type","Time","Compartment_new","Compartment","X..Recovery","Volume..uL.","Used.Volume..uL.","Input.Amount..pmol.","Input.Amount.umol","Estimated.amount..pmol.","Estimated.Concentration.uM","seach","Pred_conc","ratio","abs.dev"
"468","PFHxA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.02179214,30,0.025307623,1175,0.001175,0.256057643,10.11780681,"BtoA_24_Cell",6.929415,-0.164389810865431,0.164389810865431
"789","PFHxA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",123.3793912,75,75,375,0.000375,462.6727171,6.168969562,"AtoB_4_Lumen",4.871985,-0.10250668490967,0.10250668490967
"790","PFHxA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",121.4153272,75,75,375,0.000375,455.307477,6.07076636,"AtoB_4_Lumen",4.871985,-0.0955375763931777,0.0955375763931777
"791","PFHxA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",50.30994051,75,75,375,0.000375,188.6622769,2.515497025,"AtoB_4_Lumen",4.871985,0.287082134473697,0.287082134473697
"792","PFHxA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",89.39518871,75,75,375,0.000375,335.2319577,4.469759435,"AtoB_4_Lumen",4.871985,0.0374217927248036,0.0374217927248036
"793","PFHxA","PFAS","OAT1","AtoB",4,"Blood","Blood",2.65564512,235,235,375,0.000375,9.9586692,0.042377316,"AtoB_4_Blood",0.0405573,-0.019064411642407,0.019064411642407
"794","PFHxA","PFAS","OAT1","AtoB",4,"Blood","Blood",2.40865704,235,235,375,0.000375,9.0324639,0.038436017,"AtoB_4_Blood",0.0405573,0.0233306584302515,0.0233306584302515
"795","PFHxA","PFAS","OAT1","AtoB",4,"Blood","Blood",5.99115004,235,235,375,0.000375,22.46681265,0.095603458,"AtoB_4_Blood",0.0405573,-0.372404565868383,0.372404565868383
"796","PFHxA","PFAS","OAT1","AtoB",4,"Blood","Blood",4.444700155,235,235,375,0.000375,16.66762558,0.070926066,"AtoB_4_Blood",0.0405573,-0.242736836620699,0.242736836620699
"797","PFHxA","PFAS","OAT1","BtoA",4,"Blood","Blood",100.6611057,235,235,1175,0.001175,1182.767992,5.033055284,"BtoA_4_Blood",4.923685,-0.00954144027451176,0.00954144027451176
"798","PFHxA","PFAS","OAT1","BtoA",4,"Blood","Blood",83.81656878,235,235,1175,0.001175,984.8446832,4.190828439,"BtoA_4_Blood",4.923685,0.0699903781437836,0.0699903781437836
"799","PFHxA","PFAS","OAT1","BtoA",4,"Blood","Blood",119.3858342,235,235,1175,0.001175,1402.783552,5.969291711,"BtoA_4_Blood",4.923685,-0.0836325422598928,0.0836325422598928
"800","PFHxA","PFAS","OAT1","BtoA",4,"Blood","Blood",94.31607195,235,235,1175,0.001175,1108.213845,4.715803598,"BtoA_4_Blood",4.923685,0.0187345510510754,0.0187345510510754
"801","PFHxA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.534613507,75,75,1175,0.001175,6.281708709,0.083756116,"BtoA_4_Lumen",0.2345495,0.447217981762861,0.447217981762861
"802","PFHxA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.417923796,75,75,1175,0.001175,4.910604606,0.065474728,"BtoA_4_Lumen",0.2345495,0.554160808556084,0.554160808556084
"803","PFHxA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.445356955,75,75,1175,0.001175,5.232944227,0.06977259,"BtoA_4_Lumen",0.2345495,0.526549666930968,0.526549666930968
"804","PFHxA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.422525097,75,75,1175,0.001175,4.96466989,0.066195599,"BtoA_4_Lumen",0.2345495,0.549405395053222,0.549405395053222
"169","PFHxS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",64.48667276,75,75,375,0.000375,241.8250229,3.224333638,"AtoB_24_Lumen",3.451745,0.0295987303391022,0.0295987303391022
"170","PFHxS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",86.58503116,75,75,375,0.000375,324.6938668,4.329251558,"AtoB_24_Lumen",3.451745,-0.0983741174840226,0.0983741174840226
"171","PFHxS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",69.15896309,75,75,375,0.000375,259.3461116,3.457948154,"AtoB_24_Lumen",3.451745,-0.000779773056862295,0.000779773056862295
"172","PFHxS","PFAS","OAT1","AtoB",24,"Lumen","Lumen",22.71488241,75,75,375,0.000375,85.18080905,1.135744121,"AtoB_24_Lumen",3.451745,0.482758206993476,0.482758206993476
"173","PFHxS","PFAS","OAT1","AtoB",24,"Blood","Blood",33.31223601,235,235,375,0.000375,124.920885,0.531578234,"AtoB_24_Blood",0.446143,-0.0760931067356736,0.0760931067356736
"174","PFHxS","PFAS","OAT1","AtoB",24,"Blood","Blood",39.68599915,235,235,375,0.000375,148.8224968,0.63328722,"AtoB_24_Blood",0.446143,-0.152126640592975,0.152126640592975
"175","PFHxS","PFAS","OAT1","AtoB",24,"Blood","Blood",36.74137942,235,235,375,0.000375,137.7801728,0.586298608,"AtoB_24_Blood",0.446143,-0.118644779797616,0.118644779797616
"176","PFHxS","PFAS","OAT1","AtoB",24,"Blood","Blood",42.18941717,235,235,375,0.000375,158.2103144,0.67323538,"AtoB_24_Blood",0.446143,-0.178692847754611,0.178692847754611
"177","PFHxS","PFAS","OAT1","AtoB",24,"Cell","Cell",1.100097171,30,0.025307623,375,0.000375,4.125364392,163.0087644,"AtoB_24_Cell",202.973,0.0952273152686085,0.0952273152686085
"178","PFHxS","PFAS","OAT1","AtoB",24,"Cell","Cell",1.342229399,30,0.025307623,375,0.000375,5.033360246,198.887118,"AtoB_24_Cell",202.973,0.00883161616188985,0.00883161616188985
"179","PFHxS","PFAS","OAT1","AtoB",24,"Cell","Cell",1.412962897,30,0.025307623,375,0.000375,5.298610863,209.368174,"AtoB_24_Cell",202.973,-0.0134723946061684,0.0134723946061684
"180","PFHxS","PFAS","OAT1","AtoB",24,"Cell","Cell",1.270129359,30,0.025307623,375,0.000375,4.762985096,188.2035723,"AtoB_24_Cell",202.973,0.0328104082345144,0.0328104082345144
"181","PFHxS","PFAS","OAT1","BtoA",24,"Blood","Blood",153.3415729,235,235,1175,0.001175,1801.763481,7.667078643,"BtoA_24_Blood",4.800985,-0.203299568858614,0.203299568858614
"182","PFHxS","PFAS","OAT1","BtoA",24,"Blood","Blood",26.57675808,235,235,1175,0.001175,312.2769074,1.328837904,"BtoA_24_Blood",4.800985,0.557858341569261,0.557858341569261
"183","PFHxS","PFAS","OAT1","BtoA",24,"Blood","Blood",165.2666732,235,235,1175,0.001175,1941.88341,8.263333659,"BtoA_24_Blood",4.800985,-0.235824940084686,0.235824940084686
"184","PFHxS","PFAS","OAT1","BtoA",24,"Blood","Blood",34.35765478,235,235,1175,0.001175,403.7024437,1.717882739,"BtoA_24_Blood",4.800985,0.446336833090233,0.446336833090233
"185","PFHxS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.050419066,75,75,1175,0.001175,47.59242403,0.634565654,"BtoA_24_Lumen",0.4354415,-0.163546744759616,0.163546744759616
"186","PFHxS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.294061155,75,75,1175,0.001175,50.45521858,0.672736248,"BtoA_24_Lumen",0.4354415,-0.18891501136638,0.18891501136638
"187","PFHxS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.657146752,75,75,1175,0.001175,54.72147433,0.729619658,"BtoA_24_Lumen",0.4354415,-0.224166709229061,0.224166709229061
"188","PFHxS","PFAS","OAT1","BtoA",24,"Lumen","Lumen",4.659708002,75,75,1175,0.001175,54.75156902,0.73002092,"BtoA_24_Lumen",0.4354415,-0.224405488390745,0.224405488390745
"189","PFHxS","PFAS","OAT1","BtoA",24,"Cell","Cell",0.5849997,30,0.025307623,1175,0.001175,6.873746474,271.607745,"BtoA_24_Cell",338.216,0.0952519990765826,0.0952519990765826
"190","PFHxS","PFAS","OAT1","BtoA",24,"Cell","Cell",0.671178082,30,0.025307623,1175,0.001175,7.886342467,311.619246,"BtoA_24_Cell",338.216,0.0355698765298315,0.0355698765298315
"191","PFHxS","PFAS","OAT1","BtoA",24,"Cell","Cell",0.720508882,30,0.025307623,1175,0.001175,8.465979367,334.5228943,"BtoA_24_Cell",338.216,0.00476830328175904,0.00476830328175904
"192","PFHxS","PFAS","OAT1","BtoA",24,"Cell","Cell",0.819319469,30,0.025307623,1175,0.001175,9.627003755,380.3993631,"BtoA_24_Cell",338.216,-0.0510456321928593,0.0510456321928593
"605","PFHxS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",94.05862482,75,75,375,0.000375,352.7198431,4.702931241,"AtoB_4_Lumen",4.64236,-0.00562981365115205,0.00562981365115205
"606","PFHxS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",103.2907994,75,75,375,0.000375,387.3404979,5.164539972,"AtoB_4_Lumen",4.64236,-0.0462928275252896,0.0462928275252896
"607","PFHxS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",94.64839567,75,75,375,0.000375,354.9314838,4.732419784,"AtoB_4_Lumen",4.64236,-0.00834444571259351,0.00834444571259351
"608","PFHxS","PFAS","OAT1","AtoB",4,"Lumen","Lumen",97.23142262,75,75,375,0.000375,364.6178348,4.861571131,"AtoB_4_Lumen",4.64236,-0.0200378288598753,0.0200378288598753
"609","PFHxS","PFAS","OAT1","AtoB",4,"Blood","Blood",2.725058329,235,235,375,0.000375,10.21896873,0.043484973,"AtoB_4_Blood",0.07521,0.237936383922361,0.237936383922361
"610","PFHxS","PFAS","OAT1","AtoB",4,"Blood","Blood",2.496588122,235,235,375,0.000375,9.362205459,0.039839172,"AtoB_4_Blood",0.07521,0.275965285019788,0.275965285019788
"611","PFHxS","PFAS","OAT1","AtoB",4,"Blood","Blood",2.958875442,235,235,375,0.000375,11.09578291,0.047216097,"AtoB_4_Blood",0.07521,0.20218550431339,0.20218550431339
"612","PFHxS","PFAS","OAT1","AtoB",4,"Blood","Blood",2.590235539,235,235,375,0.000375,9.71338327,0.041333546,"AtoB_4_Blood",0.07521,0.259972923725898,0.259972923725898
"613","PFHxS","PFAS","OAT1","BtoA",4,"Blood","Blood",108.0219352,235,235,1175,0.001175,1269.257738,5.401096759,"BtoA_4_Blood",4.937435,-0.0389805663015414,0.0389805663015414
"614","PFHxS","PFAS","OAT1","BtoA",4,"Blood","Blood",84.1280561,235,235,1175,0.001175,988.5046592,4.206402805,"BtoA_4_Blood",4.937435,0.0695905329348789,0.0695905329348789
"615","PFHxS","PFAS","OAT1","BtoA",4,"Blood","Blood",78.52497325,235,235,1175,0.001175,922.6684356,3.926248662,"BtoA_4_Blood",4.937435,0.0995235898961612,0.0995235898961612
"616","PFHxS","PFAS","OAT1","BtoA",4,"Blood","Blood",128.2715693,235,235,1175,0.001175,1507.19094,6.413578466,"BtoA_4_Blood",4.937435,-0.113599021117835,0.113599021117835
"617","PFHxS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.149257489,75,75,1175,0.001175,1.753775499,0.023383673,"BtoA_4_Lumen",0.07241045,0.490888517276197,0.490888517276197
"618","PFHxS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.397019701,75,75,1175,0.001175,4.664981486,0.062199753,"BtoA_4_Lumen",0.07241045,0.0660125863660742,0.0660125863660742
"619","PFHxS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.402209931,75,75,1175,0.001175,4.725966692,0.063012889,"BtoA_4_Lumen",0.07241045,0.0603718549414876,0.0603718549414876
"620","PFHxS","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.10497902,75,75,1175,0.001175,1.233503487,0.016446713,"BtoA_4_Lumen",0.07241045,0.643722132522506,0.643722132522506
"193","PFNA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",15.68070228,75,75,375,0.000375,58.80263356,0.784035114,"AtoB_24_Lumen",1.17337,0.175099466703642,0.175099466703642
"194","PFNA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",16.31052604,75,75,375,0.000375,61.16447267,0.815526302,"AtoB_24_Lumen",1.17337,0.157997007969848,0.157997007969848
"195","PFNA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",31.09750276,75,75,375,0.000375,116.6156354,1.554875138,"AtoB_24_Lumen",1.17337,-0.122260539123627,0.122260539123627
"196","PFNA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",18.09082995,75,75,375,0.000375,67.84061233,0.904541498,"AtoB_24_Lumen",1.17337,0.113006484300246,0.113006484300246
"197","PFNA","PFAS","OAT1","AtoB",24,"Blood","Blood",48.70085058,235,235,375,0.000375,182.6281897,0.777141233,"AtoB_24_Blood",0.741507,-0.0203846968298823,0.0203846968298823
"198","PFNA","PFAS","OAT1","AtoB",24,"Blood","Blood",37.69294651,235,235,375,0.000375,141.3485494,0.601483189,"AtoB_24_Blood",0.741507,0.0908917615821838,0.0908917615821838
"199","PFNA","PFAS","OAT1","AtoB",24,"Blood","Blood",46.99698663,235,235,375,0.000375,176.2386998,0.749951914,"AtoB_24_Blood",0.741507,-0.00491816262756904,0.00491816262756904
"200","PFNA","PFAS","OAT1","AtoB",24,"Blood","Blood",60.59559461,235,235,375,0.000375,227.2334798,0.966950978,"AtoB_24_Blood",0.741507,-0.115289201769827,0.115289201769827
"201","PFNA","PFAS","OAT1","AtoB",24,"Cell","Cell",19.87726841,30,0.025307623,375,0.000375,74.53975652,2945.347964,"AtoB_24_Cell",4183.085,0.152360079712926,0.152360079712926
"202","PFNA","PFAS","OAT1","AtoB",24,"Cell","Cell",29.12994895,30,0.025307623,375,0.000375,109.2373086,4316.379599,"AtoB_24_Cell",4183.085,-0.0136229417108159,0.0136229417108159
"203","PFNA","PFAS","OAT1","AtoB",24,"Cell","Cell",38.51028529,30,0.025307623,375,0.000375,144.4135698,5706.326847,"AtoB_24_Cell",4183.085,-0.134859954049309,0.134859954049309
"204","PFNA","PFAS","OAT1","AtoB",24,"Cell","Cell",37.31655799,30,0.025307623,375,0.000375,139.9370924,5529.44428,"AtoB_24_Cell",4183.085,-0.121184796545929,0.121184796545929
"205","PFNA","PFAS","OAT1","BtoA",24,"Blood","Blood",52.08472358,235,235,1175,0.001175,611.995502,2.604236179,"BtoA_24_Blood",3.288485,0.101315497235847,0.101315497235847
"206","PFNA","PFAS","OAT1","BtoA",24,"Blood","Blood",67.29245385,235,235,1175,0.001175,790.6863328,3.364622693,"BtoA_24_Blood",3.288485,-0.00994050451661279,0.00994050451661279
"207","PFNA","PFAS","OAT1","BtoA",24,"Blood","Blood",53.87600291,235,235,1175,0.001175,633.0430342,2.693800145,"BtoA_24_Blood",3.288485,0.0866304932641804,0.0866304932641804
"208","PFNA","PFAS","OAT1","BtoA",24,"Blood","Blood",71.74080535,235,235,1175,0.001175,842.9544629,3.587040268,"BtoA_24_Blood",3.288485,-0.0377403868578251,0.0377403868578251
"209","PFNA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",8.364047593,75,75,1175,0.001175,98.27755922,1.310367456,"BtoA_24_Lumen",1.226825,-0.0286104811386965,0.0286104811386965
"210","PFNA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",9.472738786,75,75,1175,0.001175,111.3046807,1.48406241,"BtoA_24_Lumen",1.226825,-0.0826695475559405,0.0826695475559405
"211","PFNA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",9.375705777,75,75,1175,0.001175,110.1645429,1.468860572,"BtoA_24_Lumen",1.226825,-0.0781979560357185,0.0781979560357185
"212","PFNA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",10.69808056,75,75,1175,0.001175,125.7024465,1.67603262,"BtoA_24_Lumen",1.226825,-0.135499849519946,0.135499849519946
"213","PFNA","PFAS","OAT1","BtoA",24,"Cell","Cell",22.46079983,30,0.025307623,1175,0.001175,263.914398,10428.25696,"BtoA_24_Cell",11838,0.055066611668969,0.055066611668969
"214","PFNA","PFAS","OAT1","BtoA",24,"Cell","Cell",28.15866052,30,0.025307623,1175,0.001175,330.8642611,13073.6995,"BtoA_24_Cell",11838,-0.0431201628163346,0.0431201628163346
"215","PFNA","PFAS","OAT1","BtoA",24,"Cell","Cell",33.82767167,30,0.025307623,1175,0.001175,397.4751421,15705.74758,"BtoA_24_Cell",11838,-0.122780277632382,0.122780277632382
"216","PFNA","PFAS","OAT1","BtoA",24,"Cell","Cell",32.64830959,30,0.025307623,1175,0.001175,383.6176377,15158.18512,"BtoA_24_Cell",11838,-0.107368870966775,0.107368870966775
"621","PFNA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",64.22526864,75,75,375,0.000375,240.8447574,3.211263432,"AtoB_4_Lumen",3.51238,0.0389255617174994,0.0389255617174994
"622","PFNA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",175.2401063,75,75,375,0.000375,657.1503987,8.762005316,"AtoB_4_Lumen",3.51238,-0.397002016780398,0.397002016780398
"623","PFNA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",56.70686551,75,75,375,0.000375,212.6507456,2.835343275,"AtoB_4_Lumen",3.51238,0.09299584910937,0.09299584910937
"624","PFNA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",64.95576653,75,75,375,0.000375,243.5841245,3.247788327,"AtoB_4_Lumen",3.51238,0.0340137789896954,0.0340137789896954
"625","PFNA","PFAS","OAT1","AtoB",4,"Blood","Blood",9.049754478,235,235,375,0.000375,33.93657929,0.144410976,"AtoB_4_Blood",0.1577265,0.0383044631241375,0.0383044631241375
"626","PFNA","PFAS","OAT1","AtoB",4,"Blood","Blood",10.68690351,235,235,375,0.000375,40.07588815,0.170535694,"AtoB_4_Blood",0.1577265,-0.0339106266209986,0.0339106266209986
"627","PFNA","PFAS","OAT1","AtoB",4,"Blood","Blood",9.812838433,235,235,375,0.000375,36.79814412,0.156587847,"AtoB_4_Blood",0.1577265,0.00314661346324206,0.00314661346324206
"628","PFNA","PFAS","OAT1","AtoB",4,"Blood","Blood",9.322496591,235,235,375,0.000375,34.95936222,0.148763243,"AtoB_4_Blood",0.1577265,0.0254090289991004,0.0254090289991004
"629","PFNA","PFAS","OAT1","BtoA",4,"Blood","Blood",76.39070628,235,235,1175,0.001175,897.5907988,3.819535314,"BtoA_4_Blood",4.094205,0.0301590546231746,0.0301590546231746
"630","PFNA","PFAS","OAT1","BtoA",4,"Blood","Blood",96.54040015,235,235,1175,0.001175,1134.349702,4.827020008,"BtoA_4_Blood",4.094205,-0.0715095146428795,0.0715095146428795
"631","PFNA","PFAS","OAT1","BtoA",4,"Blood","Blood",97.18981879,235,235,1175,0.001175,1141.980371,4.859490939,"BtoA_4_Blood",4.094205,-0.0744211923470179,0.0744211923470179
"632","PFNA","PFAS","OAT1","BtoA",4,"Blood","Blood",125.102945,235,235,1175,0.001175,1469.959604,6.255147251,"BtoA_4_Blood",4.094205,-0.184067953447128,0.184067953447128
"633","PFNA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.010627618,75,75,1175,0.001175,11.87487451,0.15833166,"BtoA_4_Lumen",0.2406185,0.181761250028916,0.181761250028916
"634","PFNA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.348714828,75,75,1175,0.001175,15.84739923,0.211298656,"BtoA_4_Lumen",0.2406185,0.0564322804436033,0.0564322804436033
"635","PFNA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.170558517,75,75,1175,0.001175,13.75406257,0.183387501,"BtoA_4_Lumen",0.2406185,0.117959282633202,0.117959282633202
"636","PFNA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.246228791,75,75,1175,0.001175,14.6431883,0.195242511,"BtoA_4_Lumen",0.2406185,0.0907546306521829,0.0907546306521829
"217","PFOA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",51.00485176,75,75,375,0.000375,191.2681941,2.550242588,"AtoB_24_Lumen",3.134985,0.0896539731877937,0.0896539731877937
"218","PFOA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",59.08497222,75,75,375,0.000375,221.5686458,2.954248611,"AtoB_24_Lumen",3.134985,0.0257884271892192,0.0257884271892192
"219","PFOA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",54.34767604,75,75,375,0.000375,203.8037851,2.717383802,"AtoB_24_Lumen",3.134985,0.0620844849009091,0.0620844849009091
"220","PFOA","PFAS","OAT1","AtoB",24,"Lumen","Lumen",58.29871153,75,75,375,0.000375,218.6201682,2.914935576,"AtoB_24_Lumen",3.134985,0.0316065064892849,0.0316065064892849
"221","PFOA","PFAS","OAT1","AtoB",24,"Blood","Blood",38.91920938,235,235,375,0.000375,145.9470352,0.621051214,"AtoB_24_Blood",0.5682945,-0.0385539621285571,0.0385539621285571
"222","PFOA","PFAS","OAT1","AtoB",24,"Blood","Blood",38.79748624,235,235,375,0.000375,145.4905734,0.619108823,"AtoB_24_Blood",0.5682945,-0.037193540315851,0.037193540315851
"223","PFOA","PFAS","OAT1","AtoB",24,"Blood","Blood",49.048644,235,235,375,0.000375,183.932415,0.782691128,"AtoB_24_Blood",0.5682945,-0.13901695808299,0.13901695808299
"224","PFOA","PFAS","OAT1","AtoB",24,"Blood","Blood",46.81662828,235,235,375,0.000375,175.562356,0.747073856,"AtoB_24_Blood",0.5682945,-0.118790085524185,0.118790085524185
"225","PFOA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.395569777,30,0.025307623,375,0.000375,1.483386664,58.61422274,"AtoB_24_Cell",143.1585,0.387814128895907,0.387814128895907
"226","PFOA","PFAS","OAT1","AtoB",24,"Cell","Cell",0.860061344,30,0.025307623,375,0.000375,3.225230041,127.4410486,"AtoB_24_Cell",143.1585,0.0505078030149427,0.0505078030149427
"227","PFOA","PFAS","OAT1","AtoB",24,"Cell","Cell",1.10347683,30,0.025307623,375,0.000375,4.138038112,163.5095511,"AtoB_24_Cell",143.1585,-0.0577259869758889,0.0577259869758889
"228","PFOA","PFAS","OAT1","AtoB",24,"Cell","Cell",1.322712606,30,0.025307623,375,0.000375,4.960172272,195.9951841,"AtoB_24_Cell",143.1585,-0.136428260962102,0.136428260962102
"229","PFOA","PFAS","OAT1","BtoA",24,"Blood","Blood",87.05023151,235,235,1175,0.001175,1022.84022,4.352511575,"BtoA_24_Blood",4.62295,0.0261792615592828,0.0261792615592828
"230","PFOA","PFAS","OAT1","BtoA",24,"Blood","Blood",88.08052905,235,235,1175,0.001175,1034.946216,4.404026452,"BtoA_24_Blood",4.62295,0.0210692774860658,0.0210692774860658
"231","PFOA","PFAS","OAT1","BtoA",24,"Blood","Blood",91.45785501,235,235,1175,0.001175,1074.629796,4.57289275,"BtoA_24_Blood",4.62295,0.00472818049922519,0.00472818049922519
"232","PFOA","PFAS","OAT1","BtoA",24,"Blood","Blood",96.70810712,235,235,1175,0.001175,1136.320259,4.835405356,"BtoA_24_Blood",4.62295,-0.0195136909020079,0.0195136909020079
"233","PFOA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",7.610527432,75,75,1175,0.001175,89.42369733,1.192315964,"BtoA_24_Lumen",1.063315,-0.0497294183549133,0.0497294183549133
"234","PFOA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",9.398981517,75,75,1175,0.001175,110.4380328,1.472507104,"BtoA_24_Lumen",1.063315,-0.141395458248251,0.141395458248251
"235","PFOA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",8.761568052,75,75,1175,0.001175,102.9484246,1.372645662,"BtoA_24_Lumen",1.063315,-0.110896501461881,0.110896501461881
"236","PFOA","PFAS","OAT1","BtoA",24,"Lumen","Lumen",9.136410242,75,75,1175,0.001175,107.3528203,1.431370938,"BtoA_24_Lumen",1.063315,-0.129090254783758,0.129090254783758
"237","PFOA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.336366276,30,0.025307623,1175,0.001175,3.952303739,156.1704829,"BtoA_24_Cell",208.8285,0.126190815789089,0.126190815789089
"238","PFOA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.434865754,30,0.025307623,1175,0.001175,5.109672608,201.9025083,"BtoA_24_Cell",208.8285,0.0146480546282081,0.0146480546282081
"239","PFOA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.535453825,30,0.025307623,1175,0.001175,6.291582448,248.6042405,"BtoA_24_Cell",208.8285,-0.075718763244353,0.075718763244353
"240","PFOA","PFAS","OAT1","BtoA",24,"Cell","Cell",0.489104217,30,0.025307623,1175,0.001175,5.746974548,227.0847206,"BtoA_24_Cell",208.8285,-0.0363981447039867,0.0363981447039867
"637","PFOA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",73.00165853,75,75,375,0.000375,273.7562195,3.650082926,"AtoB_4_Lumen",4.55562,0.0962447596379425,0.0962447596379425
"638","PFOA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",94.86728822,75,75,375,0.000375,355.7523308,4.743364411,"AtoB_4_Lumen",4.55562,-0.0175389998779349,0.0175389998779349
"639","PFOA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",102.4079213,75,75,375,0.000375,384.029705,5.120396067,"AtoB_4_Lumen",4.55562,-0.0507560644084639,0.0507560644084639
"640","PFOA","PFAS","OAT1","AtoB",4,"Lumen","Lumen",109.1041667,75,75,375,0.000375,409.1406251,5.455208335,"AtoB_4_Lumen",4.55562,-0.07826385007961,0.07826385007961
"641","PFOA","PFAS","OAT1","AtoB",4,"Blood","Blood",4.192703745,235,235,375,0.000375,15.72263904,0.066904847,"AtoB_4_Blood",0.1138235,0.230774353875893,0.230774353875893
"642","PFOA","PFAS","OAT1","AtoB",4,"Blood","Blood",5.054211349,235,235,375,0.000375,18.95329256,0.080652309,"AtoB_4_Blood",0.1138235,0.149615130408991,0.149615130408991
"643","PFOA","PFAS","OAT1","AtoB",4,"Blood","Blood",5.856864947,235,235,375,0.000375,21.96324355,0.093460611,"AtoB_4_Blood",0.1138235,0.0856033198522602,0.0856033198522602
"644","PFOA","PFAS","OAT1","AtoB",4,"Blood","Blood",5.515185167,235,235,375,0.000375,20.68194438,0.088008274,"AtoB_4_Blood",0.1138235,0.111708431973569,0.111708431973569
"645","PFOA","PFAS","OAT1","BtoA",4,"Blood","Blood",89.98002456,235,235,1175,0.001175,1057.265289,4.499001228,"BtoA_4_Blood",4.90715,0.0377132218356386,0.0377132218356386
"646","PFOA","PFAS","OAT1","BtoA",4,"Blood","Blood",101.1709361,235,235,1175,0.001175,1188.758499,5.058546806,"BtoA_4_Blood",4.90715,-0.0131964392707949,0.0131964392707949
"647","PFOA","PFAS","OAT1","BtoA",4,"Blood","Blood",98.79467004,235,235,1175,0.001175,1160.837373,4.939733502,"BtoA_4_Blood",4.90715,-0.00287418588140513,0.00287418588140513
"648","PFOA","PFAS","OAT1","BtoA",4,"Blood","Blood",105.8788423,235,235,1175,0.001175,1244.076397,5.293942114,"BtoA_4_Blood",4.90715,-0.0329498547066547,0.0329498547066547
"649","PFOA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.996457257,75,75,1175,0.001175,11.70837276,0.156111637,"BtoA_4_Lumen",0.2115325,0.131941824342968,0.131941824342968
"650","PFOA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.186234132,75,75,1175,0.001175,13.93825105,0.185843347,"BtoA_4_Lumen",0.2115325,0.056230083726993,0.056230083726993
"651","PFOA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",1.072787604,75,75,1175,0.001175,12.60525435,0.168070058,"BtoA_4_Lumen",0.2115325,0.0998867521990237,0.0998867521990237
"652","PFOA","PFAS","OAT1","BtoA",4,"Lumen","Lumen",0.920048019,75,75,1175,0.001175,10.81056422,0.144140856,"BtoA_4_Lumen",0.2115325,0.166590005295139,0.166590005295139
