"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62940,-4.52031,0.663387,-4.73248,-9.30365,1.17463,1.87256,1.27549,1.32989,2.14273,2.14119,-29.68331,-24.48473,-54.16804
62970,-4.48256,0.398405,-4.50172,-8.80198,1.38025,4.76894,1.16102,1.22165,7.38922,3.16429,-32.2107,-23.41047,-55.62117
63000,-5.84715,0.765262,-5.98771,-14.3435,5.95563,2.71214,1.48675,1.21421,7.09894,8.75643,-34.50653,-32.52336,-67.02989
63030,-4.11808,1.56488,-5.64182,-10.5052,4.88437,2.52132,1.20879,1.80758,2.55165,2.82338,-32.18806,-28.93275,-61.12081
63060,-2.80399,2.12849,-4.15629,-8.29054,2.16104,1.77771,1.26175,1.3527,3.14438,3.588,-31.27699,-25.81092,-57.08791
63090,-4.14153,1.92702,-3.86058,-7.73125,1.19106,1.27526,1.10057,3.02356,1.68273,7.52788,-31.08612,-24.60486,-55.69099
63120,-4.09156,1.63043,-3.67688,-7.78801,1.39488,1.13842,1.65479,1.65738,7.20304,4.53772,-31.87145,-29.82259,-61.69404
63150,-1.66999,0.402235,-4.94977,-6.51055,1.44964,9.25061,3.57163,1.10172,5.85487,3.1894,-33.77907,-29.84845,-63.62752
63180,-5.06885,0.345161,-4.54646,-9.01867,1.19134,1.58175,1.1239,1.47785,9.33327,2.05646,-30.91056,-23.03356,-53.94412
63210,-3.29801,1.67846,-4.47957,-9.32694,2.73369,2.49957,1.14499,6.42082,1.88456,1.76317,-32.05504,-27.67312,-59.72816
63240,-3.584,1.71827,-4.78437,-9.48174,1.21019,2.4823,1.1528,5.36588,5.15898,2.46245,-32.39441,-27.53317,-59.92758
63270,-4.59999,1.13968,-5.26925,-11.4286,1.54849,1.98209,1.37858,2.50116,3.45103,4.34345,-31.98414,-30.52955,-62.51369
63300,-6.77964,-1.91978,-3.29111,-5.73773,1.55088,9.59623,1.22183,2.19795,7.60466,3.79198,-33.76408,-30.14018,-63.90426
63330,-11.4422,-4.28308,-1.2654,-7.2665,5.0266,8.70795,1.55582,1.1356,8.54066,3.69102,-34.58895,-28.5894,-63.17835
63360,-12.0932,-3.54443,-1.53289,-7.65502,4.1923,4.22817,2.17995,1.30862,3.73298,3.05256,-33.17761,-32.62441,-65.80202
63390,-9.10463,-2.6241,-4.10831,-8.43741,1.87984,9.46578,1.14696,2.19582,2.70747,8.84117,-33.66973,-29.74435,-63.41409
63420,-6.28851,-1.70988,-4.3674,-8.74391,7.73447,7.77477,1.22739,1.76145,3.03349,2.04227,-33.39775,-28.04247,-61.44021
63450,-4.70275,0.197567,-5.52331,-9.60016,4.40467,3.06113,1.82124,1.74778,5.38953,2.54226,-33.18612,-30.53939,-63.72551
63480,-3.19523,1.66465,-4.88655,-9.94279,1.60272,9.41753,2.42614,1.78193,1.94603,2.02574,-32.49531,-29.37945,-61.87476
63510,-4.55434,0.788004,-4.20093,-9.05017,1.47489,1.53094,1.26514,1.19977,2.74762,1.67267,-29.61214,-23.25504,-52.86719
63540,-3.92635,1.23708,-4.65681,-10.5916,1.60504,1.3569,1.15941,1.2091,2.93183,9.61048,-31.37464,-24.55966,-55.9343
63570,-4.68955,-0.556149,-4.4003,-7.97277,1.63895,3.49459,1.86592,1.46803,1.48432,5.29743,-31.57982,-27.15458,-58.7344
63600,-4.9972,-0.418419,-4.45478,-9.89181,2.10896,2.26075,3.15951,1.51425,2.42959,9.41565,-33.05218,-30.18752,-63.2397
63630,-3.12486,1.40038,-4.66353,-9.14234,1.31997,2.92313,1.34718,1.43508,1.79466,3.48747,-30.76163,-24.78384,-55.54548
63660,-3.02509,1.80926,-4.56399,-8.80944,1.6467,2.13128,1.47887,1.19011,1.43021,1.6808,-29.64172,-23.28986,-52.93158
63690,-1.49844,4.42259,-4.57436,-9.06585,1.71093,1.33466,1.12603,3.91836,3.61825,2.97292,-31.88432,-26.14386,-58.02819
63720,-3.59685,-0.668621,-4.62666,-6.95592,6.36711,5.7144,1.14807,1.21775,7.7066,1.84429,-33.35717,-26.54656,-59.90373
63750,-3.34828,1.36628,-5.6895,-8.88075,3.86678,4.02419,1.19976,1.20079,1.99562,1.6278,-31.18029,-25.16359,-56.34389
63780,-3.0579,1.49441,-4.54976,-7.89639,2.5264,2.97209,1.26537,1.1966,1.29576,2.53691,-30.53377,-24.05091,-54.58468
63810,-4.18338,1.25238,-4.83298,-11.5192,1.64267,1.68164,1.22909,1.68949,2.58783,3.84382,-30.98566,-27.32124,-58.3069
63840,-4.90726,1.15788,-4.76024,-10.5435,1.70038,9.11315,1.29521,1.2165,2.64227,2.23695,-31.86567,-25.5243,-57.38997
63870,-4.37077,-0.380677,-4.60695,-8.15699,8.60919,9.95606,1.80959,1.52509,1.47152,5.08106,-34.25477,-30.26673,-64.5215
63900,-6.84415,-3.59625,-4.19286,-7.79284,1.98756,4.51585,1.13647,1.2357,2.90358,6.67697,-32.13676,-26.1439,-58.28066
63930,-7.96349,-2.76998,-3.98118,-8.15116,2.04475,1.64167,1.85881,1.24203,2.46193,2.98269,-30.71432,-25.38437,-56.09869
63960,-6.74735,-2.01009,-4.78348,-9.5126,1.72079,5.38814,1.10801,1.26844,4.17915,2.50331,-31.61421,-23.42371,-55.03792
63990,-8.12884,-2.59293,-4.35273,-9.4936,1.45742,1.18245,1.24193,2.38968,5.50178,1.57591,-30.48364,-27.15756,-57.6412
64020,-7.4739,-3.04338,-3.87405,-7.27027,2.72483,4.07905,1.17383,1.11203,8.17067,2.87545,-32.49019,-23.81582,-56.30602
64050,-9.76764,-4.71525,-3.79976,-8.82635,4.58063,3.70347,1.14313,1.10663,2.48268,1.79789,-31.22741,-25.7811,-57.00851
64080,-8.94416,-2.746,-4.11952,-9.64147,1.91803,2.5515,1.20803,1.14573,3.18471,8.04329,-31.86065,-25.54288,-57.40353
64110,-8.69444,-3.1589,-3.31469,-7.72703,1.49228,1.96253,1.66567,1.14901,2.27697,1.77573,-29.80296,-24.42221,-54.22517
64140,-7.97905,-3.08536,-4.50868,-8.19775,3.9024,4.67792,1.1032,1.93238,1.67291,1.44876,-31.20007,-25.67358,-56.87365
64170,-7.57779,-2.91761,-4.57371,-8.40021,1.85088,3.57012,1.13137,1.13588,1.94111,3.07035,-30.58079,-21.64234,-52.22313
64200,-7.39524,-2.19091,-4.90381,-8.68191,1.98011,6.13261,1.89049,1.52096,3.55986,2.07677,-32.23128,-28.57637,-60.80765
64230,-7.08615,-2.19667,-4.95679,-8.9268,2.01089,5.10377,1.1749,1.23786,1.31943,4.97829,-31.26493,-24.7364,-56.00133
64260,-5.43713,-1.268,-4.16512,-8.54262,5.87627,9.44718,1.39929,1.10012,1.1746,1.95322,-32.01096,-24.98685,-56.99782
64290,-5.1234,-0.906488,-3.88493,-7.69461,3.43804,6.899,1.21874,1.27925,1.45233,1.91869,-31.38579,-26.91942,-58.30522
64320,-4.38361,0.860851,-6.2,-9.78653,5.2933,7.50932,1.10516,1.25888,5.08324,3.15537,-33.63864,-29.06942,-62.70806
