"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63120,-10.9279,-0.0118018,-0.594162,-11.1107,5.93982,2.08373,7.87636,6.62443,4.23159,5.1531,-36.57595,-29.22493,-65.80088
63150,-11.6991,0.227962,0.256364,-12.3562,8.87072,7.99524,5.49465,8.28915,8.89022,9.008,-39.6136,-28.93867,-68.55227
63180,-13.8166,-0.188928,-1.50219,-14.1988,8.73763,7.22129,5.47585,5.49919,1.27548,5.91527,-36.79753,-26.14265,-62.94018
63210,-13.346,-0.0152279,-2.23142,-14.697,7.02633,8.88187,4.20373,4.04525,1.44374,4.48578,-36.04821,-28.98713,-65.03534
63240,-11.0981,1.51383,1.77295,-9.76655,9.53459,1.1138,9.88188,8.69353,4.51497,5.55325,-37.25257,-26.26154,-63.51411
63270,-13.4355,-0.41587,-1.13971,-12.4192,8.62731,1.1471,3.54777,5.72417,1.88817,6.40366,-34.92142,-24.88388,-59.80529
63300,-11.6345,-0.162906,0.854755,-11.1545,8.89209,1.13992,8.05302,6.35651,6.79676,5.32876,-36.95838,-26.46377,-63.42215
63330,-14.8244,-0.437683,1.52561,-9.71194,6.2743,6.47696,4.75605,2.94952,1.31122,9.92547,-36.17006,-27.98358,-64.15364
63360,-10.8915,0.544343,-0.341402,-13.6995,6.14302,1.14194,3.75417,9.18909,1.15599,6.65091,-34.70059,-25.13276,-59.83335
63390,-9.82639,1.76653,-1.9387,-16.2671,3.95154,1.84882,2.34121,8.30548,1.62813,5.20284,-34.39837,-26.32521,-60.72358
63420,-10.9907,1.76653,-2.2776,-15.4333,5.72864,1.16113,2.53468,4.80759,7.06469,8.20691,-35.72294,-27.71456,-63.4375
63450,-10.2161,2.68057,-1.49264,-14.9959,7.11094,1.79179,1.50404,4.36118,1.15673,3.30659,-33.07869,-25.85054,-58.92923
63480,-9.35832,3.4694,-1.96288,-15.9259,7.37595,1.35815,1.41136,9.40721,1.48689,9.71165,-34.95422,-22.47049,-57.42471
63510,-7.52274,5.60708,-1.47215,-12.9616,5.94399,1.32919,2.28906,5.56483,3.38344,5.65271,-34.97047,-28.81664,-63.78712
63540,-11.2022,0.0970754,-1.59879,-13.9814,4.6831,2.55471,3.6745,6.97663,1.72613,3.86781,-34.74012,-27.01006,-61.75019
63570,-10.4242,0.393491,-1.50662,-14.868,8.88681,2.83112,1.15587,9.21753,1.87625,9.3389,-35.61742,-22.71078,-58.3282
63600,-14.0161,-0.141716,1.05124,-11.1394,5.42568,7.11641,6.6759,3.50249,2.005,4.64909,-36.27358,-29.55014,-65.82372
63630,-13.0915,-1.20327,5.67124,-6.77503,3.48265,4.71637,8.50909,8.75025,1.95803,6.10645,-37.02023,-29.01536,-66.03559
63660,-9.23573,2.14817,1.26829,-11.1164,8.04889,2.83289,5.45534,7.96182,1.32606,5.01995,-36.00844,-26.82052,-62.82897
63690,-12.368,-0.609266,3.25126,-8.04974,7.78185,1.25639,7.0529,5.66944,1.1188,9.21959,-35.52445,-23.96177,-59.48622
63720,-12.3389,0.100478,5.50378,-7.2716,3.95713,1.1033,7.07857,9.03164,2.93495,9.16703,-36.36802,-25.70303,-62.07105
63750,-12.0983,-0.990718,5.0849,-7.61852,4.9305,1.10667,8.00255,7.43397,4.09542,7.40655,-36.53894,-26.68263,-63.22157
63780,-11.8733,0.209106,6.2957,-6.79615,9.36675,1.74048,5.58251,5.51293,1.24851,5.66199,-35.68148,-26.61036,-62.29184
