"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63510,-1.07626,-3.81143,-5.33705,-2.02744,4.83946,2.30481,1.16507,1.22902,2.38979,2.51407,-31.39345,-51.27142,-82.66487
63540,-2.38549,-4.60092,-4.15491,-0.774141,2.16851,3.71306,1.25765,1.39236,2.7971,2.868,-31.562,-51.61,-83.172
63570,-1.09609,-4.05411,-6.15728,-0.992926,3.07012,3.7218,1.48563,1.25951,7.11898,5.10607,-33.51385,-52.8982,-86.41205
63600,-0.609393,-4.34303,-5.16297,-1.26321,3.20443,2.96031,1.13288,1.49253,6.34207,5.14051,-33.1315,-51.17012,-84.30161
63630,1.6365,-0.731501,-5.4838,-3.61371,3.52974,1.57818,1.12689,1.88027,3.6483,4.15109,-32.21982,-52.45313,-84.67295
63660,-0.0679904,-4.49043,-3.47956,1.00029,5.49325,3.33064,1.7126,3.11971,1.87157,5.48202,-33.95538,-56.93844,-90.89383
63690,-1.3547,-5.06926,-3.23736,1.79377,1.58968,1.21919,1.10854,1.21658,8.94524,8.12886,-32.27881,-46.6577,-78.93651
63720,-1.49805,-5.14501,-2.7403,2.19246,1.26323,1.27273,2.43871,1.29891,3.62312,7.75512,-32.02949,-51.13992,-83.16941
63750,-0.371315,-4.13733,-6.14012,-3.57864,4.79828,1.65771,1.14623,1.5833,2.0865,4.48735,-31.70653,-52.91714,-84.62367
63780,-1.68948,-4.96252,-5.90263,-3.53949,1.22298,4.17137,1.21152,1.20375,4.62487,7.90003,-32.33471,-49.71109,-82.0458
63810,-1.9477,-5.52127,-5.50111,-1.55501,4.76221,7.49274,3.06994,1.28206,3.19173,3.19375,-34.04808,-55.01578,-89.06386
63840,-1.79003,-3.91584,-4.77151,1.08679,4.69354,5.84392,1.32217,1.64486,1.9935,9.73586,-34.01105,-54.9656,-88.97665
63870,-2.92082,-4.79316,-2.60168,1.44861,3.88152,1.51115,1.61607,4.20909,1.32829,2.68478,-31.93396,-57.11273,-89.04669
63900,-0.410614,-3.85274,-3.04124,1.44861,5.00557,6.11865,1.13425,1.4605,1.20677,7.07911,-33.15193,-51.53188,-84.68381
63930,-1.32069,-5.11202,-3.25755,1.64948,1.72743,2.12602,1.17279,1.34855,5.93727,3.95347,-31.9375,-48.99144,-80.92894
63960,-0.633012,-4.80588,-2.52952,2.63889,2.76474,1.3642,1.11781,1.45707,2.0593,6.70582,-31.58789,-51.05832,-82.64621
63990,-1.77694,-4.03358,-4.75023,-0.310702,1.94259,1.70898,1.108,1.18353,2.27278,2.98254,-30.2629,-47.80885,-78.07175
64020,-1.47735,-5.46099,-5.80686,-1.90062,1.2881,1.68116,1.49178,1.11629,5.9705,3.39014,-31.07456,-48.4279,-79.50247
64050,-1.32928,-4.91305,-4.96188,-0.605368,1.61579,2.54378,1.13475,1.4693,7.22795,2.68324,-31.75211,-48.85489,-80.607
64080,0.283823,-3.99742,-5.04721,0.823393,1.22226,2.29397,1.10301,1.37904,8.42654,2.32223,-31.45585,-50.34218,-81.79803
64110,0.290676,-3.92234,-7.04106,-0.815706,1.89312,9.98969,1.10431,1.30023,1.60228,3.3454,-31.91565,-51.13932,-83.05497
64140,-0.323015,-4.69919,-5.72909,-1.46251,1.56558,9.45515,1.44496,2.45888,1.16226,3.84123,-32.32376,-51.42734,-83.75109
64170,-2.14503,-4.55276,-4.55812,0.126266,4.31127,8.70664,1.60056,1.21108,6.31097,3.2983,-34.20279,-53.5167,-87.71948
64200,-0.87171,-4.45588,-3.30516,1.27676,2.02744,2.37635,1.38872,1.17356,1.67547,3.62569,-30.89262,-50.01052,-80.90313
64230,-1.08102,-4.47661,-3.02175,2.17966,3.60335,1.4586,1.60315,1.10573,6.0085,5.88884,-32.88284,-50.60274,-83.48558
64260,-0.723976,-5.29334,-4.84509,-0.111579,6.21619,1.64786,1.17646,1.17112,4.54985,3.38728,-32.29254,-49.78625,-82.07879
64290,1.10552,-2.70039,-6.08098,-2.84212,1.53717,2.41505,1.12307,1.74546,9.532,4.9411,-32.77687,-51.60349,-84.38037
64320,-1.21906,-5.59009,-5.73927,-1.11063,1.19832,1.52972,1.20876,1.25756,1.31371,5.27634,-29.78736,-48.74401,-78.53137
64350,-1.07537,-5.35613,-4.39449,-0.289852,1.89178,1.15499,1.10389,1.1145,6.86588,5.93204,-31.58817,-50.64943,-82.23761
64380,-1.07877,-4.55743,-6.92885,-1.86686,4.00283,9.46991,1.27611,1.32967,7.97019,2.59758,-34.00497,-53.23028,-87.23524
64410,-3.20174,-4.92977,-4.92545,-2.34966,1.27804,4.47313,1.2307,3.13865,3.49139,4.06338,-32.47281,-53.00683,-85.47964
64440,-0.233698,-3.03596,-5.98068,-5.11311,1.59582,1.66556,1.21181,1.6121,2.2126,8.99069,-31.44347,-53.06224,-84.50571
64470,-0.965979,-4.90826,-6.04622,-2.42762,1.18917,4.05872,1.45064,1.12602,6.23046,9.9382,-32.98337,-49.35202,-82.33538
64500,-0.591524,-3.8146,-5.91139,-1.04927,1.192,2.25396,1.29275,2.00434,4.26945,2.78243,-31.30096,-51.73226,-83.03323
64530,-0.762607,-5.04744,-5.70797,-1.53913,1.40106,5.592,1.1653,1.55389,2.41456,2.86808,-31.42307,-49.21542,-80.63848
64560,-2.75068,-5.75983,-6.16319,-1.75048,3.11325,1.44382,1.25976,1.28396,4.33471,5.87351,-31.95946,-51.45589,-83.41536
64590,-1.12416,-5.02911,-5.66278,-1.52597,7.76566,1.17128,1.3782,1.12837,2.00566,3.25522,-31.34614,-49.11744,-80.46358
64620,-1.47189,-4.39876,-4.94165,-0.24091,4.08871,2.36882,1.42858,1.21355,1.98426,3.50215,-31.64288,-50.81599,-82.45887
64650,1.44147,-4.56164,-5.69317,1.27431,1.14049,5.10119,1.20582,1.3911,3.73495,4.51799,-32.21176,-51.316,-83.52776
64680,-3.27276,-5.51501,-2.92683,0.110508,3.51527,3.37776,1.21833,1.43443,1.22507,6.05702,-31.90549,-50.82266,-82.72814
64710,-3.63854,-5.54345,-3.36425,-0.846274,1.41178,4.17574,1.39649,1.17906,1.42784,5.67395,-31.16411,-50.66913,-81.83324
64740,-2.10057,-5.62657,-5.72178,-0.401956,7.5257,6.84648,1.1361,1.12172,2.38009,4.83102,-33.45099,-50.88514,-84.33614
64770,-1.54954,-4.61744,-6.05572,-1.84093,2.06457,4.83971,1.12236,1.22649,3.49553,1.82987,-31.27072,-49.90429,-81.17501
64800,-2.20004,-4.25148,-5.53051,-1.84093,1.3595,2.99752,1.13527,1.31898,3.96436,2.92053,-31.0379,-48.949,-79.9869
64830,-0.775569,-3.84378,-5.80452,-1.99878,2.12593,3.0432,1.29591,1.27515,6.84743,3.01616,-32.23595,-50.50298,-82.73894
64860,-4.21345,-5.34458,-6.31197,-1.72217,7.13963,1.58576,1.58469,3.29996,3.89183,2.68767,-33.1339,-57.39244,-90.52634
64890,-3.79991,-6.72953,-3.2175,-1.36244,2.96782,3.76025,1.1958,1.2656,1.33612,3.55295,-31.15409,-52.38587,-83.53996
64920,-1.75049,-5.31089,-6.43266,-1.97429,1.69428,7.28965,4.25228,1.20889,8.29273,6.08408,-34.84049,-55.9344,-90.77489
64950,-1.23853,-4.85537,-5.60401,-1.01378,4.12714,1.74889,1.10066,1.21405,1.51227,7.5558,-31.54289,-47.54932,-79.09221
64980,-1.74536,-4.62747,-3.93631,0.834006,1.58597,3.8009,1.18732,1.13681,9.42949,9.34099,-33.52009,-49.01857,-82.53866
65010,-1.08009,-4.04422,-5.42536,-1.07637,1.5601,1.19248,3.1774,2.50614,5.72235,6.94955,-33.2402,-53.64169,-86.8819
65040,-2.02377,-5.90832,-4.5772,-0.412937,1.39426,4.33853,1.16199,1.17972,6.35144,3.3384,-32.00879,-48.02763,-80.03642
65070,-0.399226,-3.70056,-5.97836,-2.35382,2.96431,2.35,1.38181,1.10835,8.03769,3.35323,-32.50742,-50.70526,-83.21268
65100,0.710399,-2.07125,-5.91859,-2.52672,1.96308,1.48088,1.1455,1.23787,3.58539,5.33513,-31.31677,-50.02189,-81.33866
65130,-1.49482,-5.02499,-5.42252,-0.621107,2.92164,5.35092,1.35506,1.26047,1.17988,6.63945,-32.19043,-49.97201,-82.16244
65160,-2.1537,-5.07034,-5.01378,-0.803205,5.9317,5.55666,1.15081,1.53621,2.32011,5.36791,-33.40519,-51.77318,-85.17837
65190,-1.16871,-5.45597,-4.84123,-0.360195,1.53724,2.7937,1.12133,1.27093,1.46115,2.56178,-30.00752,-48.23126,-78.23877
65220,0.474337,-3.88303,-6.03772,-2.08408,1.38819,3.77726,1.12602,1.22253,7.23437,5.32621,-32.52475,-48.57455,-81.0993
65250,-1.27892,-3.61487,-6.0726,-3.0812,1.60589,3.38149,2.45697,1.65831,7.66768,2.7635,-32.93446,-53.92543,-86.85989
65280,-0.895164,-5.74305,-5.30921,-1.06402,1.52606,1.69424,1.23494,1.2036,2.23094,9.58447,-31.25472,-48.85819,-80.11291
65310,-0.531438,-4.64959,-5.78665,-2.23674,5.22836,4.84893,2.3207,6.21267,2.84634,6.92844,-35.70858,-58.57648,-94.28506
65340,-0.386663,-2.83924,-6.36488,-2.43006,1.63687,8.91207,1.19913,1.3195,6.93511,6.49662,-33.81246,-50.87655,-84.68901
65370,0.333944,-3.9223,-5.92004,-0.639783,1.73989,7.86741,1.19291,1.13777,2.31846,1.72555,-31.25774,-49.9159,-81.17364
65400,-2.40565,-4.97036,-5.62906,-3.31664,3.65818,5.70815,1.11655,1.12527,9.77159,8.18237,-34.35997,-50.83773,-85.19769
65430,-0.529705,-2.82562,-6.22026,-3.98731,1.17765,1.18952,1.10079,1.15574,4.58948,3.19531,-30.0795,-45.40603,-75.48554
