"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63120,13.5558,19.3385,-5.44677,-14.4865,1.82384,2.21115,1.41374,1.1314,4.90566,9.65555,-36.69096,-16.91559,-53.60655
63150,14.7001,20.6166,-6.01352,-12.2241,3.52979,5.36721,1.1957,1.28773,4.56653,2.15068,-36.95233,-17.88936,-54.84169
63180,11.5833,17.1527,-4.40047,-11.2566,6.52963,1.37803,1.59014,1.22021,7.8646,5.03113,-36.67243,-16.61002,-53.28245
63210,11.4178,17.3164,-4.87876,-13.2008,2.23499,1.88509,1.80602,1.1049,8.28207,4.99931,-36.06374,-15.53307,-51.59682
63240,10.8524,15.611,-5.62881,-11.3422,2.39284,2.47919,2.17884,1.1638,1.36005,2.44644,-33.66207,-17.91722,-51.57928
63270,10.6786,15.4047,-5.00219,-11.1881,2.13851,6.68082,1.49648,1.48492,1.93888,3.01461,-34.91683,-16.54901,-51.46583
63300,7.79642,13.2402,-4.87717,-10.5373,4.14056,3.26326,1.28743,3.39705,1.98592,6.36247,-35.59372,-20.66355,-56.25726
63330,11.0808,15.7702,-4.59007,-8.96172,7.86854,6.16316,1.23214,1.46237,2.186,6.15228,-36.83196,-18.51809,-55.35004
63360,10.4826,15.4384,-6.07977,-11.3696,3.68794,4.52487,1.28785,1.10687,1.97694,5.915,-35.29632,-16.86672,-52.16304
63390,9.99221,14.5855,-5.48662,-11.2578,4.55169,2.22646,1.22742,1.23538,2.44121,1.74877,-33.64855,-17.88002,-51.52858
63420,9.60148,15.1093,-4.5205,-11.2339,3.36684,1.19189,1.15576,1.10702,1.79508,2.84992,-32.78306,-13.13409,-45.91715
63450,10.0433,15.1468,-4.33692,-12.0426,4.74113,2.10601,1.29452,1.20792,6.51158,2.57915,-35.17822,-15.90138,-51.0796
63480,12.1171,17.4589,-5.12734,-12.4988,3.25944,3.62243,2.62941,1.17585,8.35912,2.25052,-36.83284,-18.53819,-55.37102
63510,12.8011,17.465,-3.17439,-8.56849,5.24029,3.57657,2.52083,1.18495,1.32746,4.6003,-36.16949,-20.46357,-56.63306
63540,10.252,15.6967,-4.36041,-11.1597,9.20029,6.16904,1.15051,1.14039,5.60938,2.0439,-36.44649,-14.73253,-51.17902
63570,9.3725,15.3117,-4.56439,-11.4188,2.33112,2.63959,1.10815,1.16322,8.49169,4.40548,-35.2184,-13.37293,-48.59133
63600,7.0883,12.4231,-4.33545,-11.462,3.26399,1.39702,1.32602,1.10488,2.91129,2.18137,-32.56546,-12.76233,-45.32779
63630,6.62491,11.3118,-4.43003,-10.7281,4.31246,2.28294,1.18158,1.94488,1.47927,4.90958,-33.68895,-17.04953,-50.73848
