"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62130,-1.60163,3.34841,-2.99935,-8.9694,4.52953,2.87948,2.58664,1.13045,3.48206,2.19088,-32.81574,-21.01418,-53.82992
62160,-3.88751,1.83432,-4.3273,-10.7163,3.29614,2.67028,1.31791,1.22622,4.38193,7.23913,-33.08039,-19.75426,-52.83464
62190,-5.52638,0.325074,-4.40213,-11.9334,2.79475,6.42728,2.46397,1.10122,4.0666,2.05066,-32.8969,-22.0309,-54.9278
62220,-5.43351,-0.24729,-4.01983,-9.63966,3.37541,7.30051,1.2468,1.12248,2.14973,1.46937,-31.49186,-16.38354,-47.8754
62250,-6.11206,-1.71488,-4.26857,-9.12484,1.41787,7.13825,1.21225,1.10126,1.51675,1.23291,-29.94438,-10.68569,-40.63007
62280,-5.71146,-1.15461,-3.95674,-9.27414,2.26212,2.18334,5.70456,1.65402,1.70405,1.1165,-31.23501,-17.94771,-49.18273
62310,-6.10472,-1.45221,-4.10997,-9.26047,1.22419,1.90664,2.00117,1.71395,2.74282,1.21368,-30.01386,-16.80513,-46.81899
62340,-5.16635,-0.632229,-4.75361,-10.0211,1.56226,6.18071,1.15917,1.15637,1.13195,1.59609,-29.93206,-13.71849,-43.65055
62370,-6.08156,-0.591188,-4.10627,-9.53198,3.32735,6.3628,3.36245,1.29862,4.17914,2.56456,-33.67311,-22.68945,-56.36256
62400,-6.51298,-1.57931,-4.68504,-9.58846,2.15226,7.00161,1.28754,1.33571,3.59905,1.17397,-31.41529,-16.82613,-48.24143
62430,-7.25384,-3.14624,-4.08752,-8.12044,6.38789,1.87136,1.17127,1.68508,2.68758,1.36574,-31.11663,-20.09027,-51.2069
62460,-8.37192,-3.76076,-3.40141,-8.00205,1.86098,4.73321,1.2491,1.17944,1.98884,5.39766,-31.59897,-17.0806,-48.67957
62490,-8.99024,-4.68842,-2.22659,-6.94631,1.20088,3.06091,1.47106,1.22037,6.90878,2.76189,-31.51917,-17.11016,-48.62933
62520,-9.29921,-4.67445,-1.49299,-6.02502,3.55414,1.86881,1.1289,1.10387,5.25092,4.28147,-31.94606,-16.25412,-48.20018
62550,-9.57259,-4.75832,-1.03894,-4.96209,7.11189,1.41255,1.75441,1.16345,2.03678,4.55415,-32.00246,-21.90074,-53.9032
62580,-8.69045,-4.2381,-3.2371,-8.16324,1.67133,2.55937,1.19735,1.14553,2.38351,1.12374,-29.41618,-12.02199,-41.43817
62610,-10.9016,-4.76694,-2.31102,-8.24641,1.80442,3.80967,2.04883,1.78514,1.22253,2.13017,-30.91154,-22.55992,-53.47146
62640,-8.78097,-4.7807,-1.65036,-5.97434,1.19352,1.56639,1.204,1.34504,2.80804,1.1869,-29.01539,-13.46678,-42.48217
62670,-8.73863,-3.5422,-1.44621,-5.87613,1.33133,1.39768,1.11516,3.15939,1.73905,2.28703,-29.99882,-17.11528,-47.11409
62700,-8.15404,-4.30518,-2.03441,-6.76756,3.80502,1.61786,1.69586,1.10527,3.65071,1.33589,-30.71725,-16.11287,-46.83012
62730,-9.21918,-4.02301,-0.82113,-6.1582,1.31987,4.44562,1.10364,1.20719,1.49361,6.03294,-31.01415,-21.09386,-52.10801
62760,-9.50118,-4.98518,-0.670893,-5.54234,2.00707,2.75027,1.49718,1.23453,4.19719,9.31425,-32.74764,-20.11649,-52.86413
62790,-8.34667,-4.68506,-1.74032,-5.75615,2.97726,9.39855,1.10641,1.11518,8.22395,1.12346,-32.46328,-13.45345,-45.91672
62820,-8.9559,-4.45038,-2.98312,-7.79465,1.36586,2.37061,1.21564,1.22052,3.73296,1.37549,-29.8711,-13.25181,-43.12292
62850,-9.51718,-4.44971,-3.61326,-8.74691,3.0705,3.79709,1.11354,1.25979,5.57365,1.59411,-31.64706,-15.93286,-47.57991
62880,-8.87443,-4.44088,-2.72021,-7.4776,1.74107,5.70025,1.56647,1.17354,2.24041,1.71284,-30.91954,-16.33234,-47.25188
62910,-9.21188,-4.69716,-2.8445,-8.20918,1.42304,1.88106,1.17882,1.13254,1.69707,1.44905,-28.84651,-13.44133,-42.28783
62940,-9.18544,-4.25425,-3.43792,-8.80837,2.55819,5.55182,1.7675,1.11541,7.83961,1.63896,-32.55658,-17.468,-50.02458
62970,-9.46869,-4.86664,-1.51289,-6.83656,1.31824,1.90821,3.99273,1.51137,1.69678,1.25515,-30.19215,-18.34183,-48.53398
63000,-9.84414,-4.72114,-1.33766,-6.52237,2.08289,4.99979,1.10322,1.15673,1.62277,1.25853,-30.03516,-12.1801,-42.21525
63030,-10.3737,-4.68395,-0.321402,-6.18455,2.95916,2.95196,2.3704,1.14084,1.46421,1.50948,-30.7508,-17.63124,-48.38204
63060,-8.63615,-4.07817,-0.068812,-4.73923,1.5718,6.73365,1.39474,1.18455,1.5847,2.51781,-31.04678,-17.45546,-48.50224
63090,-8.67022,-3.12825,-1.20442,-5.2653,4.90622,1.63546,1.47023,1.75742,1.34882,5.75061,-31.84465,-21.45222,-53.29687
63120,-8.56784,-4.7961,-1.34499,-6.36188,2.35813,1.62917,1.60502,1.45127,4.13582,1.35809,-30.62829,-18.7545,-49.38279
63150,-7.39133,-4.36519,-2.09904,-6.21426,4.097,8.8733,2.93391,1.91455,3.74831,8.36739,-35.44502,-26.86861,-62.31363
63180,-7.45166,-2.01522,-4.16211,-9.56251,1.41531,5.90826,1.13866,1.15259,4.62881,4.47343,-32.1384,-15.9105,-48.0489
63210,-8.0246,-2.19026,-3.97188,-11.0431,1.50484,1.95451,1.71805,1.73096,7.71951,1.5477,-31.40083,-20.4858,-51.88663
63240,-8.10011,-2.51813,-4.37444,-9.58626,1.60792,2.28897,1.20526,1.39048,2.19446,2.03868,-30.01289,-16.77424,-46.78713
63270,-5.84568,-1.50507,-4.29649,-9.26214,2.3273,9.73678,1.50552,1.16975,1.74655,1.72883,-31.51857,-16.55573,-48.0743
63300,-7.44151,-1.57571,-4.34329,-10.3339,1.32589,1.15995,1.49635,1.20248,2.44659,4.42171,-30.14245,-18.15437,-48.29682
63330,-6.8757,-1.60934,-4.52327,-10.0169,1.38841,1.88105,1.3035,1.19608,4.04799,1.30097,-29.79519,-13.42195,-43.21714
63360,-7.69889,-2.18096,-4.61808,-11.5518,1.52195,3.17722,1.90566,1.1214,2.67682,2.88855,-31.13451,-19.11269,-50.2472
63390,-6.19998,-1.46944,-4.04537,-8.68043,1.72466,4.56851,1.56141,1.11352,1.55507,5.29881,-31.44849,-17.30515,-48.75365
63420,-6.80107,-1.37945,-4.83659,-10.2448,3.73733,1.18736,1.1504,1.26167,4.53225,1.53593,-30.54246,-18.46078,-49.00324
63450,-6.96661,-0.0995367,-4.32117,-11.4397,1.5263,2.51582,1.18626,1.31571,4.31201,1.35791,-30.40149,-16.00577,-46.40726
63480,-5.03481,-0.381385,-4.5752,-9.29149,1.35841,4.21399,2.82004,1.13355,1.91018,1.21341,-30.52928,-16.1804,-46.70968
63510,-5.00999,-0.450863,-4.01398,-9.45137,1.43494,3.5992,1.32831,2.87544,1.27521,1.27158,-30.25812,-16.40479,-46.66291
63540,-5.64659,-0.785487,-4.34051,-9.63976,1.31424,6.2296,1.12072,1.14617,1.22009,1.25595,-29.54614,-10.42697,-39.97311
