"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62430,0.39267,5.26804,-5.23448,-10.2774,1.30296,4.98654,1.11005,1.12207,1.552,1.16219,-30.06043,-12.99869,-43.05912
62460,0.0712374,5.23701,-5.34676,-10.2754,1.35186,7.79357,1.43833,1.21279,1.91815,1.56887,-31.37094,-19.37745,-50.74839
62490,0.0395012,5.13921,-5.98234,-10.326,7.88453,6.70063,1.28764,1.20148,1.64303,1.52669,-32.66589,-22.29161,-54.9575
62520,0.43517,5.09634,-5.69472,-9.70671,1.52517,9.99119,1.76228,1.26043,1.11578,2.4379,-31.87057,-21.49387,-53.36444
62550,1.48187,6.17674,-5.24596,-9.7754,1.59513,7.4707,1.10888,1.82292,4.06546,1.50782,-32.51364,-20.49641,-53.01005
62580,2.32631,8.05055,-5.26112,-11.045,1.10767,3.16781,1.43337,1.13133,2.48359,1.31238,-30.72671,-15.69114,-46.41784
62610,6.56061,10.4963,-5.11975,-7.36553,1.30906,5.63369,1.16203,1.61279,3.52248,5.74481,-34.03936,-24.44083,-58.48018
62640,5.325,10.4839,-5.51515,-10.8254,1.18552,3.63453,1.16635,1.19711,2.17339,1.88642,-31.54204,-18.50926,-50.05129
62670,4.89857,11.2667,-5.23936,-11.581,1.13896,6.36419,2.21768,1.138,6.1883,1.35379,-33.46274,-18.97791,-52.44065
62700,6.21584,12.0407,-5.60209,-11.2631,1.28395,2.21924,2.39149,1.45914,6.81289,3.5098,-34.11927,-25.49783,-59.61709
62730,2.95643,9.28518,-5.37345,-11.5617,5.1409,2.05971,1.1271,1.10031,2.38745,2.81924,-32.49441,-21.36691,-53.86133
62760,2.55747,8.25252,-5.38943,-11.5279,1.54052,4.42024,1.1292,1.12781,2.81736,2.66471,-32.03609,-18.72706,-50.76315
62790,3.09891,7.58613,-3.78014,-9.95695,1.88211,1.60213,1.75562,1.19404,6.97182,1.2869,-31.84609,-26.34742,-58.19352
62820,2.0449,6.37124,-5.27425,-10.2088,1.10755,5.62878,1.27687,1.10693,6.13435,2.13767,-32.33429,-17.6953,-50.02959
62850,0.05317,4.87612,-5.22316,-10.6617,1.29995,7.41269,1.10206,1.12796,4.82686,1.47701,-31.78372,-17.04137,-48.82509
62880,-1.06795,4.83806,-5.271,-11.1877,1.18989,1.68558,1.31731,1.48174,3.72824,4.05509,-31.37492,-20.56889,-51.94382
62910,-0.511523,6.15035,-5.07055,-12.013,1.14952,1.7571,1.10587,1.20153,3.93654,1.3172,-30.10759,-16.22827,-46.33586
62940,-1.91499,2.30477,-5.1723,-8.87548,1.25696,3.59044,1.8096,1.49349,5.04556,2.68944,-32.11514,-24.19943,-56.31457
62970,-5.2226,-0.226912,-5.29406,-10.0493,1.29835,2.56126,1.10896,1.48722,1.48361,2.03417,-29.59856,-18.01432,-47.61288
63000,-4.37238,-0.462291,-5.32199,-9.76342,1.26024,6.25815,2.11543,4.9497,4.03989,1.72385,-33.14171,-26.35896,-59.50067
63030,-5.6954,-0.729468,-5.51067,-10.1461,1.4575,1.92617,1.45057,2.20988,1.31526,1.40012,-29.57014,-22.3593,-51.92944
63060,-5.48901,-0.729468,-5.16234,-8.96779,1.11057,4.25646,1.1684,1.29083,1.27194,3.10451,-30.08266,-18.13349,-48.21615
63090,-4.97467,0.504308,-5.94471,-10.6003,3.36443,3.17442,1.13101,1.2427,6.91833,1.68773,-32.00855,-22.01407,-54.02262
63120,-3.93555,1.76498,-5.48257,-11.2256,1.7844,5.36261,1.59031,1.44912,3.54444,1.31024,-31.59,-22.15312,-53.74313
63150,-3.32264,1.51404,-4.96655,-10.2392,1.53824,4.67905,1.11076,1.11894,1.6472,1.89574,-30.2679,-16.73897,-47.00687
63180,-4.1521,1.59329,-5.2065,-9.88878,1.49495,5.98661,1.2113,1.40173,2.73485,8.73029,-32.80554,-23.25723,-56.06276
63210,-5.71979,-0.970137,-4.97007,-11.049,1.64109,3.5923,1.11821,1.26108,1.46545,2.21451,-30.07816,-19.90689,-49.98505
