"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64170,-6.29919,-5.16547,2.24661,0.497804,1.4336,3.89536,1.26781,1.15588,8.32047,7.38206,-33.32169,-10.15695,-43.47864
64200,-5.19811,-5.83716,1.2644,1.22727,1.87709,5.23525,3.19394,1.24808,1.84436,2.41116,-32.2431,-13.36676,-45.60986
64230,-3.54621,-3.7485,0.00537196,0.775114,2.96425,2.5795,1.85944,1.45309,1.90734,3.73675,-32.04128,-10.21292,-42.2542
64260,-3.96092,-4.44193,-0.540155,0.0891434,1.24673,6.08055,2.16335,1.12227,6.02057,1.353,-31.9694,-6.37738,-38.34678
64290,-2.9653,-3.16769,-0.986711,0.148176,2.09566,3.04644,1.26096,1.37432,1.57659,2.13739,-30.61593,-9.208203,-39.82413
64320,-2.69877,-3.77219,-1.30752,0.0638562,1.37784,1.30871,1.10987,1.25634,2.18244,5.53422,-30.38491,-4.579795,-34.9647
64350,-3.14647,-3.26981,-0.551963,0.496637,1.49996,2.35366,1.33156,1.18494,2.92282,6.98911,-31.76279,-7.97419,-39.73698
64380,-2.68185,-4.88145,-1.12794,0.458295,1.24697,5.64959,2.3013,1.14082,5.4731,1.68254,-32.11717,-6.52761,-38.64478
64410,-2.15096,-4.67071,-1.80847,0.307227,9.58471,2.98781,1.10093,1.12841,5.80387,1.75576,-32.85773,-8.039027,-40.89675
64440,-2.79225,-5.8466,-0.809681,0.432195,1.50696,1.54851,1.10837,1.22697,6.09487,6.72446,-31.84562,-5.941025,-37.78664
64470,-3.52738,-4.56118,-0.479258,-0.574988,2.44561,2.29209,1.5069,1.71102,2.18189,3.7396,-31.70707,-10.92916,-42.63623
64500,-3.53351,-3.57191,-0.908579,0.191783,1.70481,1.62422,1.48392,1.25035,4.08523,4.73548,-31.57582,-8.934822,-40.51064
64530,-2.73219,-4.56795,-1.01122,0.287026,1.57917,1.66056,1.14993,1.13321,9.41356,1.41174,-30.79458,-1.87322,-32.6678
64560,-2.61389,-4.68594,-1.4945,0.0839086,1.21606,1.48894,1.22779,1.14076,3.20391,1.2335,-29.25388,-2.522718,-31.77659
64590,-2.77737,-4.30098,-1.52061,-0.0839803,1.79791,1.73903,1.18885,1.42679,2.78985,3.06291,-30.75478,-6.696681,-37.45146
64620,-3.75923,-3.95863,-1.47845,-1.38332,5.94019,3.74308,1.11852,1.18865,4.30312,1.61207,-32.1858,-6.556329,-38.74213
64650,-3.7811,-4.26159,-1.09993,-0.66382,1.23142,2.20064,1.5841,1.17273,1.30704,4.27349,-30.24,-5.375596,-35.6156
64680,-3.26365,-3.91624,-1.1629,-0.703449,3.11625,3.43217,1.11957,1.10553,2.15919,1.49882,-30.677,-4.902597,-35.5796
64710,-3.5661,-3.66221,-2.17863,-2.40381,2.0553,3.9333,1.93844,1.2609,9.57301,1.72903,-32.59881,-10.0522,-42.651
64740,-3.77456,-3.75321,-2.18203,-3.06763,2.90807,2.32167,7.56602,1.12217,2.95129,1.8889,-32.54733,-10.83685,-43.38418
64770,-2.06146,-2.57296,-4.31008,-3.90692,2.13554,2.63814,4.28877,1.29312,1.26346,1.28512,-30.7114,-7.234803,-37.9462
64800,-1.72594,-2.44834,-4.62427,-3.53614,1.8934,4.41855,3.51039,1.2243,1.50292,2.11361,-31.54289,-8.13644,-39.67933
64830,-1.8006,-0.969757,-4.47019,-5.09634,2.74193,4.16814,3.27218,1.14379,9.54634,1.64578,-33.34244,-9.35391,-42.69635
64860,-1.49776,-1.0414,-4.56801,-5.61458,1.98315,2.36782,1.59034,1.25781,5.68727,5.15784,-32.45184,-9.106172,-41.55802
64890,-0.279779,-0.411079,-4.09017,-4.11241,1.40173,1.33435,1.11893,1.11327,1.75005,6.47047,-30.22302,-2.565718,-32.78873
64920,2.06654,0.808036,-4.12134,-4.16343,2.02214,4.87507,1.11288,1.11445,1.33036,1.81308,-30.5361,-3.982217,-34.51832
64950,0.858543,-0.390944,-4.22998,-4.63023,1.65883,3.6213,2.1131,1.11738,3.96522,9.49377,-33.28057,-9.201754,-42.48232
64980,-1.62882,-1.17645,-3.87906,-5.10341,1.22864,3.25325,1.27582,1.23474,8.64352,1.33702,-31.12913,-7.003129,-38.13226
65010,-1.6268,-0.112001,-3.85958,-5.2816,2.00402,2.87948,1.25858,1.18242,8.18846,2.3728,-32.00749,-8.576198,-40.58369
65040,-0.837386,-2.07027,-4.24799,-3.08446,1.21544,1.92237,1.78353,1.26795,2.99768,1.94767,-30.30418,-6.432931,-36.73711
65070,-1.96946,-2.74459,-3.75098,-4.1889,4.77088,3.95757,2.40735,1.26144,1.50729,1.66811,-31.75974,-9.308351,-41.06809
65100,-1.44236,-2.06501,-4.07367,-4.43298,2.33404,1.48753,1.42762,1.22309,6.32657,1.49417,-30.86893,-6.403376,-37.27231
65130,-1.823,-1.5463,-4.07758,-5.06803,1.64298,3.34606,1.37607,1.12619,2.49126,1.79277,-30.45381,-4.804471,-35.25828
65160,-2.12333,-2.88392,-4.42737,-4.72965,1.72686,7.41961,1.18875,1.19977,1.13422,3.30453,-30.98117,-5.708401,-36.68957
65190,-3.13303,-4.00992,-3.62127,-3.81345,2.95175,7.33178,1.25563,1.10075,1.97232,2.54055,-31.73807,-5.50122,-37.23929
65220,-1.86183,-2.60667,-4.08611,-4.95882,2.72903,9.79407,1.10578,1.11587,1.15839,2.60146,-31.37516,-4.929228,-36.30439
65250,-2.65964,-3.35758,-4.27879,-3.46887,1.25429,1.26172,1.6512,1.11001,4.95984,3.0563,-30.53574,-5.039366,-35.57511
65280,-3.24299,-3.73561,-3.67042,-2.87993,7.66239,3.93067,1.46766,1.16023,1.62891,1.47448,-31.56894,-7.303709,-38.87265
65310,-2.91194,-3.307,-3.26388,-3.20115,1.71659,1.66762,2.83015,1.10153,2.26735,1.30833,-30.05313,-7.606061,-37.65919
65340,-1.99874,-3.25107,-3.87943,-3.00298,5.35778,1.39607,1.46658,1.20293,2.11295,1.46164,-30.50694,-6.058313,-36.56526
65370,-2.43611,-3.33709,-4.0574,-3.16172,1.47307,1.55592,1.99701,1.13025,1.20864,2.31702,-29.44634,-3.733086,-33.17942
65400,-2.4786,-3.72526,-4.29931,-3.2591,1.38608,1.69233,1.35836,1.19443,2.23171,7.50258,-30.90858,-6.846073,-37.75466
65430,-2.56451,-3.4123,-4.36943,-5.97129,2.50903,1.20428,1.19822,1.15885,1.49748,7.55252,-30.57051,-5.709272,-36.27978
