"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63630,-3.38492,-4.21108,-2.6916,-2.37903,1.15165,2.52486,1.27203,2.09577,2.50105,1.221,-29.94891,-13.93802,-43.88693
63660,-4.97024,-5.2294,-3.53494,-4.86477,2.05752,1.18161,1.61064,1.29285,6.26552,2.62858,-31.07276,-18.28047,-49.35322
63690,-3.85369,-3.63659,-3.36772,-3.24578,2.89271,3.08646,1.15029,1.44874,2.90975,1.43682,-30.86979,-16.02479,-46.89458
63720,-3.01261,-3.5814,-4.00352,-4.15742,1.46109,6.14848,2.2767,1.10197,1.50596,1.93192,-30.90843,-15.45165,-46.36009
63750,-3.64034,-3.3125,-3.54478,-4.06982,1.19904,2.14401,1.12992,1.23337,3.54227,1.679,-29.78708,-10.83896,-40.62603
63780,-3.9956,-3.42555,-3.64912,-4.4243,1.23814,3.12538,1.53356,1.15704,3.3901,1.34372,-30.14991,-11.7872,-41.93711
63810,-0.81636,0.934745,-3.98296,-5.50109,2.11058,1.30627,1.14945,1.14126,3.56344,6.72115,-31.4392,-15.97999,-47.41919
63840,-2.46529,-0.794539,-3.99389,-5.72981,1.90068,1.60078,1.12186,1.30031,7.78874,5.50122,-32.06657,-15.8748,-47.94137
63870,-3.28063,-1.68994,-3.9286,-5.89238,1.63465,1.13239,1.12186,1.10387,4.91115,1.88381,-29.81002,-10.63624,-40.44626
63900,-3.79669,-1.71861,-4.03682,-6.14884,1.70415,4.4237,1.13571,1.12755,9.65363,1.92737,-31.92813,-13.47025,-45.39838
63930,-0.41377,-0.665627,-4.04655,-3.60272,1.18752,6.80105,1.51584,1.31057,6.0883,1.35581,-31.83024,-15.18645,-47.01668
63960,-0.0128536,-0.711182,-4.68425,-3.77952,2.54958,8.39519,1.20856,1.32134,1.70299,1.25136,-31.23396,-15.62623,-46.8602
63990,-0.107369,-0.281806,-4.02221,-4.08358,4.17755,6.84084,1.12089,1.24805,4.28159,1.14484,-32.24543,-13.23327,-45.4787
64020,-0.744161,0.713356,-4.57898,-5.60408,1.56252,4.15133,1.26976,1.15361,8.21523,2.51368,-32.23441,-16.47148,-48.7059
64050,-0.437158,0.88387,-4.20702,-6.09623,1.16911,1.36858,1.17622,1.18853,4.73903,3.10912,-30.4781,-13.54862,-44.02672
64080,-3.89132,-4.44888,-3.98376,-4.58227,2.33509,1.85248,1.41489,1.25316,1.20171,4.65434,-30.43457,-17.97685,-48.41142
64110,-2.09608,-3.36233,-3.33175,-2.93847,1.75578,6.95842,1.87388,1.10067,1.27604,2.76977,-31.29769,-16.80005,-48.09773
64140,-2.41999,-3.22783,-3.14026,-1.93692,1.2079,9.0666,1.23986,1.79943,4.32352,8.45761,-33.63483,-17.52815,-51.16298
64170,-3.49373,-3.00053,-2.90605,-2.87804,1.20882,3.00928,3.94769,1.293,8.14809,2.9696,-32.89682,-18.83112,-51.72793
64200,-3.84499,-3.69322,-2.71459,-3.1895,1.46158,2.27516,1.34209,1.11505,1.85265,2.44879,-29.87569,-14.1557,-44.0314
64230,-5.16333,-4.76021,-2.56644,-4.1845,2.4634,1.4091,1.29159,1.10383,3.54819,1.98929,-30.24726,-15.88281,-46.13007
64260,-4.41518,-3.13975,-3.6971,-4.43595,1.13254,3.76093,1.62253,1.10325,8.91047,1.35997,-31.23094,-17.56103,-48.79197
64290,-3.44479,-4.02469,-3.34051,-3.65263,1.13335,6.00296,1.53693,1.1114,1.2372,2.95195,-30.47867,-13.73231,-44.21098
64320,-3.4085,-4.03803,-3.32082,-3.68506,1.16943,9.48574,1.16499,1.23903,2.88103,2.22267,-31.36111,-15.39592,-46.75703
64350,-3.66298,-4.16626,-3.46089,-3.21887,1.36497,7.70528,1.11474,1.15846,1.91143,2.00653,-30.68317,-12.21212,-42.89528
64380,-3.90965,-3.61229,-2.94165,-2.87994,1.35557,2.96202,2.69089,1.78784,4.10645,1.65691,-31.63984,-18.64058,-50.28041
64410,-4.744,-4.6379,-2.18073,-3.08169,3.49017,6.0431,1.17614,1.10536,7.26123,1.67925,-32.55473,-15.2697,-47.82443
64440,-5.67741,-4.22725,-2.32187,-4.01626,3.42111,4.90716,1.36491,1.28858,5.03528,1.4809,-32.10404,-17.05963,-49.16366
64470,-2.40654,-3.6664,-1.69656,-1.32401,4.31236,5.5442,4.66954,2.40042,1.8165,1.29889,-33.35142,-22.2065,-55.55792
64500,-2.71823,-3.8465,-2.40202,-1.53139,9.09251,4.71748,1.18491,5.92917,1.61497,1.13043,-33.16332,-19.93964,-53.10297
64530,-4.66353,-5.39357,-2.191,-2.85615,1.45577,9.46226,1.39823,5.80755,7.90755,2.53656,-34.45528,-21.76868,-56.22397
64560,-5.4496,-4.81763,-0.0874148,-0.965356,1.81055,8.19784,1.131,4.41734,3.84555,1.58555,-33.01312,-19.56861,-52.58173
64590,-5.04683,-5.20225,0.188466,-0.655225,4.50646,8.05209,1.8468,4.7304,7.98828,1.9107,-35.41176,-24.76903,-60.18078
64620,-4.67311,-3.91018,0.09322,-0.41356,7.53596,1.2057,1.20533,6.42882,8.91853,1.48589,-33.8011,-19.61127,-53.41237
64650,-5.99577,-4.31595,-0.194848,-2.04785,1.15688,6.9272,1.10581,6.49295,5.40409,2.68091,-33.5793,-16.6689,-50.2482
64680,-5.99577,-4.50731,0.164711,-1.64901,1.15688,2.50005,1.34016,6.51917,8.05411,1.35974,-32.50688,-16.61146,-49.11834
64710,-5.98565,-5.58707,1.01969,-0.209227,1.21521,9.57014,1.74573,3.73449,4.20572,2.83488,-33.78885,-27.25531,-61.04416
64740,-4.53647,-5.36926,0.997694,0.428583,2.60024,9.17943,1.24896,3.12524,3.63778,2.30539,-33.69587,-21.57305,-55.26892
64770,-2.46102,-2.15791,-0.358596,1.55378,2.31715,5.2523,2.52959,6.12148,1.15842,5.21146,-34.1943,-25.04551,-59.23981
64800,-1.62216,-3.69927,-0.576789,1.93905,1.13077,6.41206,1.12048,6.43012,4.23391,1.95682,-33.22688,-17.95652,-51.18339
64830,-2.08044,-4.68464,-0.247089,1.92854,1.19633,8.65441,1.20223,6.75532,2.50218,1.79038,-33.06581,-20.55534,-53.62115
64860,-2.47319,-3.85518,0.116142,1.72577,1.35413,5.49055,1.25167,5.69036,4.49252,3.16765,-33.76739,-19.95722,-53.72461
64890,-1.82313,-4.33317,1.46994,3.68608,1.19693,7.66975,1.1252,3.592,3.90909,1.23969,-32.56847,-15.17153,-47.74
