"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63390,-1.61086,0.871414,-5.82713,-8.92642,2.38175,1.73826,5.30895,1.13479,7.11493,2.04272,-32.81288,-10.70601,-43.51889
63420,-4.29941,-2.75006,-5.79653,-6.67557,1.1947,9.53237,3.52483,1.32799,6.67901,6.1045,-34.34576,-9.169906,-43.51567
63450,-5.21012,-4.2225,-5.83845,-8.28808,1.53181,2.19354,1.19538,1.11808,1.76105,7.69988,-30.72468,-4.450697,-35.17537
63480,-4.51334,-2.75764,-5.88587,-6.67299,1.19204,3.8014,1.13032,1.42128,1.25554,1.97121,-29.54799,-1.737596,-31.28559
63510,-4.66356,-3.68206,-5.88587,-7.1389,1.79291,1.23698,1.3923,9.19789,2.63858,7.1803,-32.91636,-9.907152,-42.82351
63540,-6.07796,-3.376,-5.48676,-5.89983,1.47585,9.20568,1.88165,8.99623,6.76198,8.26364,-36.08823,-14.32763,-50.41586
63570,-5.47249,-4.3126,-4.92731,-4.77762,1.62344,3.39807,1.64631,8.8377,2.56661,9.68759,-34.22978,-13.04356,-47.27335
63600,-5.33314,-3.80539,-5.65018,-6.23314,1.21818,7.59303,1.22069,1.29323,2.305,8.69526,-32.29829,-4.406472,-36.70476
63630,-5.40686,-4.40866,-5.34544,-6.17837,2.70229,3.23641,1.13175,1.12216,1.98323,5.49529,-31.40542,-5.01289,-36.41831
63660,-4.68669,-3.94563,-5.29762,-7.94061,4.34555,2.55065,1.19432,1.19062,2.22415,6.68854,-32.08878,-8.180572,-40.26935
63690,-5.94585,-3.76855,-5.5181,-6.39622,1.18202,6.31795,1.4377,1.1503,1.66289,3.49656,-30.8889,-3.24666,-34.13556
63720,-5.94167,-4.74426,-5.47872,-6.54873,1.12598,7.18563,1.18817,1.64354,1.49991,6.42564,-31.62101,-5.70702,-37.32803
63750,-3.20045,-2.01594,-5.26343,-7.01651,4.39177,2.30838,1.40949,2.39765,4.77863,2.061,-32.53964,-10.89639,-43.43604
63780,-2.0044,1.41471,-7.22452,-8.79781,5.35157,1.28715,1.16083,1.77225,7.93825,2.43255,-32.54361,-8.351152,-40.89476
63810,-0.846956,0.644141,-6.39807,-7.66903,1.52195,4.70251,1.12276,1.2749,1.80917,2.16541,-30.61504,-4.195395,-34.81043
63840,-1.821,0.132287,-5.90597,-6.86381,1.68906,1.61925,1.19163,1.76866,1.61907,3.63015,-30.37712,-5.386151,-35.76327
63870,-1.92302,0.939524,-5.95096,-10.1125,3.77173,1.73793,1.10029,1.56144,3.26847,8.42369,-32.67094,-9.034339,-41.70528
63900,-0.95696,0.570039,-5.58394,-8.02925,1.39637,1.83487,1.1323,1.2023,1.15745,4.57815,-29.83867,-2.636676,-32.47534
63930,-1.21958,2.26788,-5.96217,-9.27706,1.21858,3.34706,1.11347,1.18218,7.06024,2.43778,-31.55632,-2.752571,-34.30889
63960,2.33696,4.06774,-5.74309,-7.79813,1.4813,3.16313,1.13366,1.10858,8.39099,3.13595,-32.39396,-3.354223,-35.74818
63990,2.68798,4.71955,-6.04994,-7.43949,1.15814,1.18872,3.24831,1.229,2.9445,1.72817,-30.75813,-4.521832,-35.27997
64020,2.94863,5.07472,-6.30488,-7.39172,2.00213,2.43933,2.70407,1.14811,2.57533,3.52675,-32.40144,-7.692254,-40.0937
64050,2.44538,4.73381,-6.18884,-7.02864,3.59995,3.94841,1.10299,1.23514,1.52935,3.70679,-32.10763,-6.186861,-38.29449
64080,2.19219,4.4182,-5.81329,-7.95723,2.90245,1.8387,1.11628,1.11312,1.49427,4.18704,-31.0963,-4.089433,-35.18573
64110,1.98651,3.54941,-5.95821,-9.3535,1.30819,2.3477,1.39668,1.11928,8.89162,7.08745,-33.01512,-6.107467,-39.12259
64140,0.751866,2.51962,-6.69081,-9.18166,1.61106,2.4842,3.32455,1.18838,3.64933,6.51608,-33.07179,-11.56778,-44.63956
64170,1.25934,3.01008,-5.58743,-7.71254,6.41719,2.7643,1.11958,1.1672,1.62232,5.31903,-32.49611,-5.391957,-37.88807
64200,1.62528,2.89197,-5.98124,-7.51587,1.87366,5.34049,1.16097,1.11208,3.06718,3.25179,-32.06618,-4.142713,-36.20889
64230,3.00961,4.27622,-6.1274,-9.58674,1.12079,2.62928,1.26398,1.7899,1.67819,5.60409,-31.57655,-6.846436,-38.42299
64260,-0.317674,1.9073,-5.84745,-8.08187,4.89613,3.31796,2.08936,2.41126,2.49055,1.75846,-32.91408,-12.72136,-45.63543
64290,1.56801,3.4853,-5.49464,-7.96175,2.56429,1.25467,1.22807,1.58888,5.36856,2.20695,-31.56532,-7.318004,-38.88332
64320,2.02385,4.65904,-5.87609,-7.96175,1.1286,4.07326,1.13626,1.16402,3.23395,5.66041,-32.09201,-3.153177,-35.24519
64350,4.1166,4.188,-5.93441,-5.60462,1.25512,8.31526,1.26304,1.13889,2.55122,2.71585,-32.14339,-4.475329,-36.61872
64380,3.97829,6.65845,-6.00088,-9.10766,1.94975,3.62272,2.26792,1.13741,5.86474,6.57379,-34.28318,-8.886838,-43.17001
64410,-1.81013,-0.495009,-6.26835,-7.31717,1.4895,2.14843,1.16934,1.13741,3.12826,5.47939,-31.11112,-4.051842,-35.16296
64440,-1.82611,0.730131,-6.21875,-8.65102,1.20406,1.30559,1.17325,1.32793,9.06656,6.50245,-31.8692,-3.99905,-35.86825
64470,-3.89283,-1.9506,-6.5442,-11.2149,2.61255,1.50021,1.43016,1.56569,1.51809,6.3526,-31.20177,-12.21152,-43.41329
64500,-5.28684,-2.3113,-5.77819,-8.24948,1.27492,2.46575,1.12291,1.45611,9.80579,1.72251,-31.13099,-6.102541,-37.23353
64530,-5.28518,-4.0904,-5.62758,-7.22993,5.11847,3.98419,1.10303,1.10998,5.04908,3.4095,-32.67576,-5.470251,-38.14601
64560,-3.95477,-3.56064,-5.93927,-6.62919,1.39685,1.42043,1.45701,1.10801,4.33361,3.57516,-30.54948,-4.958902,-35.50838
64590,-4.35071,-1.60532,-6.02759,-9.27319,1.37475,8.0231,1.10899,1.60045,2.65305,3.87721,-32.02585,-5.892195,-37.91805
64620,-3.32627,-1.20614,-6.97788,-9.20822,6.59125,1.8232,2.00153,1.23935,3.43606,6.94732,-33.32446,-11.63993,-44.96439
64650,-3.97139,-4.7326,-7.0357,-3.6856,5.76489,7.0587,1.36913,1.12947,6.17668,4.05334,-34.01783,-11.60454,-45.62237
64680,-4.98332,-4.21871,-5.24294,-4.55923,1.2581,1.32577,1.11349,1.12947,2.36249,7.01035,-30.18639,-2.065574,-32.25197
64710,-5.38651,-4.45997,-3.57764,-3.44294,2.66419,3.84918,1.12135,1.11917,6.51458,2.7782,-32.13512,-5.906298,-38.04142
64740,-6.04446,-7.12766,-3.20886,-3.45995,1.23842,4.55582,1.11576,1.19367,9.08647,7.97898,-32.96579,-6.670162,-39.63596
64770,-6.38437,-5.19362,-3.89433,-2.87103,3.67408,1.37637,1.91854,1.27774,7.5142,6.50111,-33.07997,-11.63468,-44.71464
64800,-4.77182,-4.10503,-3.90996,-3.07341,1.64545,1.21693,1.24729,1.75388,5.78168,3.42581,-31.16533,-7.811097,-38.97643
64830,-4.88971,-5.41351,-4.01823,-3.08803,1.20998,1.32261,1.47781,1.11723,2.54375,2.15082,-29.34738,-7.919709,-37.26709
64860,-4.423,-5.55764,-3.92319,-3.16389,2.13325,1.27798,1.12512,1.13317,9.54281,2.24357,-30.99228,-4.605407,-35.59768
64890,-4.13887,-4.92551,-4.02186,-2.43825,1.25193,2.27918,1.46651,1.13823,7.58627,2.4699,-31.20784,-5.899784,-37.10763
64920,-5.41859,-5.28987,-3.51166,-2.52426,1.86762,1.17378,1.18112,1.28201,9.64371,2.78483,-31.19045,-5.669563,-36.86001
64950,-4.07938,-4.10702,-3.7723,-2.20812,1.42761,3.06744,1.28534,1.37929,7.46577,4.37231,-32.28117,-8.386563,-40.66773
64980,-6.70553,-4.74516,-3.34414,-2.03316,2.65388,1.84208,1.10914,1.89468,4.35015,2.85246,-31.56923,-13.99293,-45.56216
65010,-5.6495,-5.88157,-1.50724,-1.01742,1.44335,2.2634,1.45446,1.23324,6.78219,1.86646,-31.12325,-8.003899,-39.12714
65040,-5.7527,-5.62676,-1.50724,-1.31215,1.37005,2.36837,1.20483,1.43358,6.61927,3.05133,-31.53442,-6.996472,-38.53089
65070,-5.04541,-5.52552,-1.32924,-0.5556,1.57793,1.54283,1.10625,1.24427,7.98663,3.41099,-31.36987,-5.082329,-36.4522
65100,-5.36101,-4.92056,-0.840799,0.0819177,1.50185,1.91189,1.1255,1.98237,8.89457,2.81371,-31.99026,-7.576602,-39.56686
65130,-5.89642,-5.12412,-0.0830638,0.0912517,1.13875,1.91067,1.32818,1.16239,9.80404,2.54672,-31.37156,-4.202608,-35.57417
65160,-5.39334,-5.03143,-0.593007,0.0912517,1.49097,1.92202,1.10083,1.32326,5.25507,3.28872,-31.20174,-5.596567,-36.7983
65190,-5.03111,-5.34042,-0.589009,-0.0166294,2.10489,3.86175,1.18406,1.15284,7.80363,1.63157,-31.86894,-7.744557,-39.6135
65220,-6.77857,-6.21663,-0.557268,-0.983662,1.1939,4.63416,1.46584,1.12526,8.99761,2.46998,-32.16462,-8.639936,-40.80455
65250,-6.15191,-5.22327,-3.08692,-3.31265,3.98927,3.50146,1.19165,1.92469,3.71877,1.67699,-31.97991,-11.66118,-43.64109
65280,-9.08137,-4.86202,-0.0493602,-3.82342,3.35087,8.03034,1.16085,1.4605,1.74292,3.87888,-32.54437,-12.4789,-45.02327
65310,-8.76724,-4.98083,-0.650786,-2.59828,8.54326,7.12165,1.1377,1.17027,1.61206,3.38777,-32.90294,-8.50848,-41.41142
65340,-7.48462,-4.90046,-0.467438,-2.18948,1.7976,6.04511,1.31485,1.88469,5.48148,3.617,-33.10305,-10.4567,-43.55975
65370,-7.54289,-4.40364,-0.732655,-2.00312,1.28812,2.7299,1.1714,1.25667,2.8213,2.3773,-30.37298,-8.728138,-39.10112
65400,-6.1942,-5.03596,0.578986,0.334432,1.43569,5.04638,1.65219,1.63561,4.42828,5.13935,-33.08974,-10.39077,-43.48051
65430,-7.8174,-6.04424,0.858401,-1.22308,3.03792,9.37303,1.27479,1.3346,7.62382,2.1676,-33.60662,-9.923949,-43.53056
